ideal_durations,budget_levl,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,best_months,city,city_photo,short_description
"[""Shorttrip""]",1,1,1,1,0,1,1,1,1,1,"11, 12, 01","Chiang Mai, Thailand",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpc-OkikEfSnzfxJahBqYC8OGvVqXYUBfVpuVdELxZxv2UGXeG-fdUTw5fORUrSZXuatIqpKvn-CaYfHNcL1G6ZmwBcvkfWWPKlOcSzSkoAcppWFo4afLu0ig8krSi2SOclI2SLyhPQhlFF16MQVCf0ZfmZNjm1Tc6uG_YnXyFME1m8Vw0Nymx53p57wcT1fibv25xHuF7luw5jYRoa19WQk_hdSStSz2e8lxJfF6E1QK5KrqelWlUz6_ohJeHfzsA-jdrKO8hY0fBz8q23012JVxjNHBueTshLTk31APSwHwM2eEqwv1ZRqGDVoOVSUSknf48jtcQpz9szSF6_2W8b54hpDoST39hmdUvGXzQaamTYYYnDVjRCMFyYTTnQkPSBIMv-1C8XiHkVO1j9bSq-E3mOb2O82HKcXWd64xHgu8B3x-kNKOkmdT1Ocf-QeUaIsZfxwS8McfbjzWg6UNsoCV6U7apWdojtn3dQmIfP1d2thwJGs6DzPlMgvMy4aFcug-uBTjUrNKs7qK3c2NP_vLsjZ5jc4AKLl1ek3s8wjvn8uXKh4YDdI2YRktRNOF1bT4a1&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Lush mountain landscapes and vibrant night markets create a serene yet lively atmosphere, inviting exploration and relaxation at every turn."
"[""Shorttrip""]",1,1,0,0,0,0,1,0,1,1,"03, 04, 10","Kairouan, Tunisia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrC3bDpRxO7dotHJTCZGmfefsm4xUoK_I7I1Dn-pq_uYiGr7ec96tlhlQvqTZRVIT8PP2_ItzaHTkd6W4eF6N-tO_8J2e9trbOXzTZl2YOcf0cltLMeLfnlBi0uJxgMFpuZorgwMoZPq3KGPTmUJSnvcJ3xyjkgbPrTInwmOcWqrC-3Qtbkj-Pa-HeWBoXV1RQ8qH6HV9ZBZLzfPcm9Oa5cZ35tEncRLOgY47A04_Hc9H8jhu2Vkyjsfovi0iWFiW8JkXrDOvhsOVK_4Z6Ax0gtfjD9KPr2d-1i-P6B_Jz4i3LTCsvCyvdM28WH6Oy6UFvwJXzt4LTQSxARL9a0ulcKPAMXPQfnh1doPCc8Wm2Jh0wDvb1uBkV3JCPW_JBccvOKWYmTid1P9i_xeYPF3Egoeo4CRn4CRWHdRW6ulG5Wy-JVrU1YawvDrytqia4DsuNAJEqXTzExr0yL0RkifdWootn0CzkyVXlwceDw8jU9k_ey2eVfY4xzW4OWghvS8e3IFG48IJrQjRdYEsdUuZlMncOCNu0vRxLYJtYn9tYRQT4pmtlV58MFVz9wPJQTpNOzw5zb&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Wandering through ancient medinas, the air filled with spices and the call to prayer, immerses you in a rich tapestry of history and culture."
"[""Shorttrip""]",1,1,1,1,0,1,1,0,1,0,"12, 01, 02","Kampala, Uganda",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHq3pwZxsniYFJWfqhb7w9HXsAYLpcmdcm1OotJQOg36hfXgQ4LJGZ6DrBX_CC_i53CePjODONZ9skwliRD2TU5IaBUEavvsJw_mgKoVLgKjX0Gza3Or4QoZCZ0PYxub_JZCKHeE-VT1vt1ithg0PenLh7iXPbEotsmXGXTOYKZthU_m81iDtMDPcQjgTcVxYtPigvyy04oi1cFYb_KWV8rd8kqkGyA3N9BO1z7sKwKMH2HQ4QeXGGR08j4mDZ3LwL6pjOfQlUqRW5SPIcJD0VtbD1Dt-eKX8mXL1CUJ6RNgf6IPVcdgLCUqfNc8Vrp_kO1WRm8Tix1UEenrtAjBuQPGK2WtmfaAL-FT9f_5-Oq43eodpEIf9Q9-9QeCX82Akmd2S71WAWAXzkhGSOXo5ExVuRH_Li4Sqz6zX94OTaeG_638s8X0Qdt-nwfBTTEjPbHqNJSH6Gbt-uRi8rCGR2GXeE5l0un_JM1Vuh_TJ5ZabgnbL4lIBaqmWaP9z72IlLAep80G2C9yA5QwXQlt6mHDzRKoWLRoXK6OK9Sw8nfucmY_6dvzc8CojfcrCs5htvlG5id2&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Bustling streets filled with vibrant markets, the aroma of local cuisine, and a lively cultural scene create an inviting urban adventure."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,0,"06, 07, 08","Minneapolis, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHoLHQni3f8n4Jkn3kiNkMyCsScmh2w1Z0tbWbLyeOLUO79cyFDbhrkETYa2fQXeBIFvDUCjs_t9ozJw8HtQguQ-HIRSrppzpJuGOplYIJh9qVMiie_jxhZhCak8Gx_keSjkZVxqpq6zNec9zBP-FZCQCMpi70KPetieZ3kEZQkdbZ7dbdif4g9PJJqTjGbFwM9qfRa6tmS8GZOt6EhA-7l9CfJ-DuIHbmX1CeeWBwGEpYu8P1vxyG7iHCLYJruc9W8GFhE0CmhKjs_ofaXCNjIXCYfkDRmWemLBClzj2f7GJJhOOimSqbICdJZSVa4twHt4BJGdc2yIbaqrlNMzgE4MeVoghLS2i90coFaqz-_JR3bXKVI_zs-4bngd9NPkijBqCIt5VL7seacVEaMvDH1aDZc2iShgfKVVTt4lgvtnblO5RAiR0a51GXJyegNRej_nvsC2fEKeA2wUSAum6mgbMox6J57sTwuzWyPlzc4cW7Oinq-hNfhg7jv4mp4VVM1p7z-oSlcWDa8SLQvpnM_2lm8j1jqdW5UIulDoqh6W0TpDzaP5YMxJiHqFcZdmyyTVWQ&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A city with vibrant arts scenes, scenic lakeside parks, and diverse neighborhoods, offering a welcoming mix of culture and natural beauty."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,1,"06, 07, 08","Denver, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHofnzMl7weiy_frYHsBqpDqfebXysGd3Gh0yrCl9lypZRYYx-GFjJsIRydmPFK0fH2RgKecmnr_5JMQzx4zT8C4BGyM65iyJRJCkm_UbVdDZtV453BsJrVmso4e9nnicPTlqZR2_ZsjcsBlCMxzH33IrYYVZqRQXAJd8nJ7GfW1ueBtsrAxt7bawGcckxZ5km3ypwzHxQej3O1KvUw_XD9R_0Hlu6oafTChKJYmmHKV3ZZhbvY_vdkm1Qb7O-W5TGlpq9jC8NTGVpvpj65bl0a4ETFc7CmiWiSJNIOZxA9teZJXadr_9CrRGQ3_cHUcHPhO2RQB0Arv76f2YzunvA_BJA1RZtN71DNnN7HRvabhrhvi2NRSvdWEbYgAD3HNHc3H7vwmmecn7UTTlojEMu7n0IAprU5a2YVBuA6kDm10eLnBOFigDKzBwDX-mBHV4h3Y3S7RdsP5sL44vNZdWos1-0RDQBLwp910Z2sGmHzWwdqNcxdYH39mjJTUIjPhZwuoA5EbnxIibLXtR03jc29xQHPFuiSINQHP_-3TDiHcsPXuXHS8y6K4pHZD5nhvsdq0x1ghU3fmDg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A vibrant mix of urban sophistication and outdoor adventure, with crisp mountain air and a lively arts scene creating an invigorating atmosphere."
"[""Shorttrip""]",2,1,0,1,0,1,1,1,1,0,"06, 07, 08","Glasgow, United Kingdom",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqL_lTmQHBUxCrb4c_2X4T7Qn_gaWAcFmmr2ulx8zeXPcPJHys1JIerCutdArklcFu6JLdWbwvXwau7iuTshAJ3EqpqRESfBL3eP29DTdq5n4Tl8y4mMwq6ZzM2zKTEN5q2IXBSbfQlXAKE5ehrnJUz6XP0hd_uzbTJXsf7q6cUFmE4g_1hHg4_4iA_unWSAHxiRJOEwFmkq-LQZ4hqXHUGVDCpYsjV8fFaZ28n6JE7RfKZy6YU-k3Um0BSUsYhfDLksTlg2UUPYGjaCVcx3TYM1LSBQn9J7K9DCi2ZzCU4Z4h-00jsd1GK9ujWvp_PJ4Uc2nf9eYJxAmXroSFU4XJXVcdW8ssA5ypc2wMwWeuZl_VddeZ8lEQmCcUxxB87hBaUYJKDmmxU_wQmIJsAeKYivMeAYMrxcIDwcxOvQ8fpxgjodXKcDPNvRJmEylWk8WWgFdo7M11v30RbQrVVz6vgnNOPC-JoZxzsMLUkJsibIIExtsFSUEbh7SGbINkWnDNMHYZFoEwYN70KAqi29kS72boPt7TkGwpskUtMYY67Dw7jJhp-gfmjWgULNPdP8533FMEV3uFofw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Lively streets filled with music, striking architecture, and a rich cultural scene make every corner of this city feel inviting and vibrant."
"[""Shorttrip""]",2,1,1,1,0,0,1,1,0,1,"12, 01, 02","Ushuaia, Argentina",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqxjXaqcCmNY3QXwuYrxvLXnFeY_5Z8BKtJ-CuW82v1j1jA55co3ihwWKo-NO6s1J4JgxgvfJ55MQVTHwIrNy8V84kAvhITHtgzPdDRdUrwKLigEcZYKm-RI4V7_ZtSE_CulgkxCFNymUHM-yzbnBw0B47zHj1GFjMi0bSjLFyOXON7YXQrnssBTo0uYZ0RcexiG4iYtywoieqpqFwlxAJOMTa6Sgo1VyB77kouOexOl6wWsm2gy4zDNd1CHUw50PgTcsNRKzN2Ajjb4IFNDy_n6t4y7gVzXoaQoClCmoGMCkhn7okFR7uYwziOoUZq0CPHI3EzmngTaCTnubSycdlpyu4N88J0kGoNuyhvDh-8wuR0tcbp8wRi7gxkor09oSTTgD7_QWoyTzC8QEriMoDNnPysi43VsjwHQcd37iPb_MpR6UFspYxq4Q6Yew0jDqLaF3B2Q_BK4QxhBxBrdJBD_FrU8XOZObnGHK37fdw_lUl9JXHxV6PXAa9yypA-SWmI6W3w1fuFJghMgHJ_G5-64kCMoL4BwyoBXkyBzHvus1CRsbUkalypyOob2BY9UT0bFCU7&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A windswept frontier town with dramatic landscapes, where the end of the world feels both mysterious and beautifully remote."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,1,"03, 04, 10","Tucson, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHq7zTGwwb-A0HklnytumUPEqLhfA6DHK6_HO739T8oh6NA6stYGyKeVCfhFKc_hPGS9Wf0lnrwDqIcgy_YohbYgSdTCffZb5a6c5a3BWjrzrn89w_dMa_p-7i3dRfKoojKYKjb70emdXgkrvlidtZQ3-v-MSxxh4AkjxVx64BMX4Au-sJSbTcIMxRftfU7jGoCwb5son5qDc_zyCKsnvRUO0c5-K7pb1cOzjF01AtTOaFeRDSUtSl8NDn29vR-uCtCX-mOChoTykT2htgA5d9TOZXthPKoSMoew5V6b2TGEz9JHLysskTHIW5Vnd6SubGTrwvxtzJDiee9h-5Y4pq-WOyDubICpmYk7zLj3viy8fW2rO6vlcmP1u_68YWIk105_yxYxhEChQmaU_TOBA0_DP0KydLdWhmPNw9vpNb9OAI1nMSUfNaGqX3OxXQV5Ou8nn13zK3mfHdzPShUYbT-9hUbVOKADWrFHey2EIIBwtCH7CSWO1fMfSrBkRUF0M4f3d-TACTx1J6zs1hTfyMQCTkpQYA-7fV96AnAgi4bDaXXgg7Hl40eLqyr-8bJdUc11D-H1&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Vibrant desert landscapes, stunning sunsets, and a rich blend of Native American and Mexican cultures make every moment feel uniquely captivating."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,0,"06, 07, 09","Pittsburgh, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqSvRAr9RSgAgRIozX_461fTfc0ROJiV7NBAajqeY3biZJilwYzW8dL83Y-Hff1UfAnZ6joZv9pNd3EwRyrEE4476uL3uhv6JiNygyxXhkj3wMBCEUV_MYD5zez54fOXQ3KJoVE3EOEAlM-raOENpAq1jjCcpRXN16dAM5mY83MvAy26i2RFKtb-giERc7ojC1Ac4qbhJFL-GHftKVvkczf8Nbmo2rP0P_Rvo1cAME_cNAm6KJ2FjkMYtPlRyjxuqH9Q-L_FuPay93pYlWoL7bC63PnaBT3_jBJKohgjAjAMZYdTX1u4gjjmIvo8oQTo26uR5Wdr4IoJOBtvJOthi6hos2EpclNz_SXNeU8Uh3T3szMLPt8TR1PS2MFiBx91or4KbXdv0T-px9z_6RbH-DsG5ghpByQGu8Fudl0f7NL_1EiV-aoF_gmbP9R1q0KggrpRvyySDCBm-86XiKwTVcnh47Bq5HN2uDLG6P6_r_-k9SJKJMpGjJ3CC-CmPTtn-KhFB_InnIZp36hG4JMYq8Q2O4ZLQAsmjRNYNCota1diYgdwZt3AAwKGojuu_PruMCbNzL_rYnUew&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming riverside views, vibrant arts districts, and a rich industrial history create a welcoming atmosphere full of cultural and culinary discoveries."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,1,"12, 01, 02","Adelaide, Australia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpwCR_DAjWIpMaB1wggp8sAYni4c9kidxtGwycn1YARWGlsOpCeGhzUsoTMxbSDvM90hScDExleK8O0HqsZXkRA9LjesKSE0oSe8zWfA5i0nbqYwAB16rHEYhVzRfHqtJsU49IHTQCWmDgPcLN1i88UXZGKvxwgtlBL8Iein4JlXEbAObsJvhJh4-IzxLnHxNqQ5Ufe4E_b0vUOPnoLwegUFgOVdQj1Dfyt9ytZo--GI3MIck1XQUplVF_Bu0NlikZjIsRSXgxpECQzdE-Cffvk8Yeg5DcMhDNl-42pfZLhqAzWL4jIO3zbJKhLbCAzHdonVPU5alLNP2KXJylklBXMx2uAXeUIVYaj1NjK4cOd4_jNhFYa-IoBpWBaz7H9nkZ9VOjg_tmO10JjtEpYOf6bCLy8PtNf_PxYwo2ixZZf95K-xBd44p5BUOXPd869h4limitb-LoCq-EDg5z9el8Aek80hVJAHMyykKZ9-Sny3Np_jRBKYdJpQVCIVAsu-utlGFyXgs9Ohpo_r3Qv6SveS40BnsWj1WppHpBRvQS232H6Q94gJ5_jZUJT5CMgFtqgL5y2&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming streets lined with historic buildings and lush parks offer a laid-back vibe, perfect for leisurely strolls and enjoying local wines."
"[""Shorttrip""]",2,1,1,0,1,1,1,1,1,0,"11, 12, 03","Manama, Bahrain",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHruVsx1SPKIhFcB6p05QQDF0tAMpI3as8a8NZIQcQ-75d2oELNBbVPaPDJQm1g_hn1SGfSjcHQi9Rr4C0dQtx7BwomTeR26lDo7T8wuseZ52MwCsjkFJPYBrQa3ydFOBwRFRtE4Zkk6rCLi-tfNkRCLF71SBSEaBQ-a2l9NoAAwLQaPtkmOH7efbhGvzji2vnMvRonp3345pAk7c7Hgr2KP0erpo3rdWrQ4RhIjL2JJ-itcjv6Ux8Bhf4xD3vXJdAZAbFjJ2v3W0KG78tg3iFQkZ3Cd56-l6wduAAgN1oblXqTxww9i-R0obzatKPs19GpsT4nHxge4uv6AkzpQ5rmtrH0LV_Al94iPy8q72NlY669VYbrR3aPf-PsQXAmPoWLZaSP8NANyD5z1WRnpeINp9_pHQQTHjSrtCO5eE1bmQfJ5rNPWzv56HdERvK8B5nglkygb5dGDl6sr5sIxuyINN2vVoomHAhf4FjCUddY856VGy08R_utQYZddwZrLBJhlrZ5tETJwWDzaQHFeBNnhUTrT4iNP5p6X3PVwtAmwc2Tp4F6meSYpPsCr1rGZ2O_1rbFV&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A blend of modern skyscrapers and traditional souks, offering a warm, welcoming atmosphere with the aroma of spices and sea breezes."
"[""Shorttrip""]",1,1,1,1,0,1,1,1,1,1,"05, 06, 07","La Paz, Bolivia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHp8Llr4CyfGF7KFb7DYBAdCW4z5kCWd84828m6zaGTokNtsYxA1Zzaz_ovOmd5OzLMurFrlVDwkQ4tPwFUP5fPHpokOzVt0NGEGcR5333vIZUUDPw-J8j8Fc1jV748r1YIrt9tp8GeDgCgyNvXiaInzEe3YoAaT8cfV_ytxawpyNM6dL7qU0H-jZumFUgDh89jeXdPHEu_gFN2Srw-3Tzawgh0qdWljhXmHi3VFgQ8k-c8dOYFTpG_Dnz6CVC7DeC2Jcs0FG57oUYWwmNiI4ZOi7fUY7NlVjQO4H9n59Y8gaw4oY3kheDdWqS7EJ9B3BHKMHLYrDhqO11NdcEHpiFFQ1TCnV4xJ2lLbJExV4DffC_hOIRf0aG_JEWzKvjGO2VqXmFP1yZ1eW6oqL7g6iUrVyS5bG78f20KQjGfqGP2YqkJ8ZE-wQsbfair-VTXzm9x8G6EojesSjncEmOLlm22BziIH19fon_yI38Pp2r0NJ7yS-RMgdzZgS3zAniV6KVDTSXp4avc9viCAU4dAvHOX1vr0zq5FVtRh45bQMkPUweUBQudTNOvL2Z-kxTmhSWAyew&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"High-altitude streets buzz with vibrant markets, colorful textiles, and a unique blend of indigenous culture and modern city life."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,1,"12, 01, 02","Montevideo, Uruguay",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqUTWlCbwkIIw7v2_M8pxod4q0SOaJ7iZwQANqbYRO1wWL5pc-ZQ4uXBmoJsZwZaqoicLDNDguwjOJ_CSISF7seFQEbry1oPJ0XZZy_wjIqvl0j4iQhH5sioKkj8Co4ywLly9H3M3ayy5m336iXIoawYSB28ctv4ybsfYU3pezHQQGcxk7uJDhFFS7zWMbRr33FEltwGEyxdBZ9cqD8NfmRMtXg2fQ7S5637elqtjx9ptcmXhP6fJ9SMdb1jZ4wjfOGVJbJZp6LHgLDWkeTawe0eCqiemSsrZv7G2gTRELwihNy5SeX7ZvVi94H3MIt6aU6oyTQJrmaImRzioE225lj1XERfzvRdhI6yn5Rx-1P75ECadqG7LEdvQGhzgpsxeprcx9e8FKQbxbb7jhpq14I95aFRUR2dNwK_Fh3EW1nYrKg861Kth7_7vGvNQfHjjjg5FBN8EFbEYnh80SkcIKmua0lXEW7hsmpiDUyfllxzIGzxrmt1t55Z1SjRjqkz1_BP50j0Cc8ZiytvQZ5g45T2sy5O_0oxzkeFw5W4VpHEu-9XbvKh4pHcKHZ1zRcLtqF2-Zn&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Strolling along the rambla with the ocean breeze, discovering vibrant street art, and savoring local mate create a welcoming and laid-back vibe."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,1,"03, 04, 05","Mendoza, Argentina",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrdVw17-ac6TUlBAS2FF1oZnElbcIP00BvIqx9RnSunhMIj0IPgx0J3wWVqxC6ycKIjkhd467oIiBrnMcfn0YjFqRdLRop-PJcw1pU6fCfA_0wlsdgd3qf-zy9-Hx05q_Nm61kSFEAKKppOSK0_bWEhoRggdd7KFHnXGuPPsVg8nRRjcjq4eCZ8XiHf7wP3NP0uflgAF4OsVqfegwoKZda3IOgOwhPHkw0BREbAAI0sTxS_aP4Ufm0_ngub3kHLwfB6Cd1K67FbMEQqASPVtJTAy0xmMu5jY65-Cb4lCjx8aNzZbbBQ36B7jM6uAbdM5lBtkWZGfEWUbbYsKJIFuoUyFf4b5l4pqq8Ilq_2QMQ-wAjCEDvGzhagicArJK75YEVLpXk5Klnta6zIRi0OsokC9APoD7QkcJozNiTiw61IGsWJ3Uyk79R915zp6TOM3ZHPhxbSKZEDXDeEwOX1WrBa93vIzXNXtiAwKPMmc47TWUrDytsYrGkN5XqXF9pTMT46I9O2QJuEJoBVYCuyRbalOnMMpjM0PJa0kDNXLmWcIkV5BAmnXw2Bb_4K6lP2KFLQ1xYcXyx_5Q&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Vineyards stretch across sunlit valleys, offering rich aromas and flavors, while the Andes provide a breathtaking backdrop to this relaxed, wine-loving region."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,1,"06, 07, 08","Innsbruck, Austria",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrdzawKkbKcZ_U6qaVD_M-48tC_BTtsanOeuMqaVEBS7SZyYBzZm9GcSVpwE5XhYj5RuhHnnG_s8UCRSrVLofz1xDAtwfeK-_CvCPia70MRoEpRAQBTLRJRhRUfX_cLl3P1Zck-o_WSKcPOcTHCNtKut1c1sLTCcjD48dBtomjBWp8IcJHZWyTSk2obiXct_q0xCFPTkrK1XVLqeBMHq6iEjfKv0X8_m7lunakXf38UvfETjkqTFgNgiTuSMnSdtNrS05v89tsHjcY_pruvecjWcD6BOPPRwaGAM8Lq45LNOyaLIm8CWLoUFEiYjhvWVACHV4-EPligOvXELC9k_pVcZJe_THuo8t7UekOUIU8aDzI9WC7MaHsd00OKser7q0WvK5mpzyEFzHmYAnu1BDj4ibQdjMwJRumykIdC2uB-eKbEHhAiQhnLeuIAM-b_cBuVY_8egI9rzUOz_iJlg9AOm8Nvm3aJYqEkuqwgnSyFWK1cJ7BawpdixrpdimF-qiqpRYDB7YM00jBxjLC9ooQAsOo6j55jBwzwKmhtQMwuk_59cg-NxjPkoGM7G2c9Flq-2tiK&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Nestled in the heart of the Alps, this city offers stunning mountain views, charming old town streets, and a blend of urban and outdoor adventures."
"[""Shorttrip""]",2,1,0,1,0,1,1,1,1,0,"04, 05, 09","Washington DC, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHq714ZqOZR75TzsceRy6j5Fbk8hqJdPZ0cwvPfCcho3XuQqC2hXeMnoYMnP9w7KXr6iZo87n4E1aQ0G7Sd4NbE_Et6i4NZQKqXVR351bMXxxluj4QsLSaRsyXGuOcX9T9HK-KoUQagrwtPuCW-FTB9K0J02wyVf7ZNbbhHny7TjvK_CskD0woe_dv8x7vIEukKQq8ApOnx1uH6WKl2J7t_Kki2yQcOpmQh3oeEPFhoi5IijX1jNxNWsZAyAsqkKVQLMzFyJwMA_eA5CircTQpyboJKmfJVa99Raazgrl98NtF9FCAnrVPvES1YoBAkfWM2-esOO71_j81FmDEYLJI9ZpwbHNs8kpfw-WvDnMNtwsuIJctYbpKZA9GlMTe0Ksh12nKUpXQUCO6uYysN85pdp6-67yYIzbBpGCFZ49BuXOYXdOrZT2CHvZSE5xZaT8gDHJ33zb3YPdZLoxHC7SpOmKmqqWzuK0JCB2N8ofQqM35o8OeFYdhd93A2T3CgUnj9rjVZXAycafXVTcTW5iVWW5LzvAs4mdOqY4FfdnTcUpFqw8IFrKZpdPi-lbmsRhOy78JuJH7HAmw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Monument-lined streets, vibrant museums, and lively neighborhoods create an engaging atmosphere, blending history with modern culture and diverse culinary experiences."
"[""Shorttrip""]",2,1,0,1,0,1,1,1,1,0,"04, 05, 09","Brussels, Belgium",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqSjnIJYZyGoD_jNloQkCBFhBWH5T1f8IlSSN0Fx4YujEvsG3WYHL4kojSu0NhKYcVgVwNp0IOi8lKy55r2p94MAwrc0PpoguZUX61u7EccZO74hx3vZoLeqWf8GqUc7Du21MNNCdNkNnZitLl9El9If_VJbwrf7qA7RZtZ-2OR0BkX6XNljc6qio-mo_7oGePDb5UxFGCEZGdQnFiS1iNxvuCGw05o82ygcYEUfSjvSMaL9tk-62U_ATesSyqP3TOlwmcPIBNdg8AC2xZWVOiD4kJoY6GXxMqMexIoPX7P4kF8CODUzpILTP5xUsaRVsf69EY_HwRENmVop7mbPxbwMhGhnqf5VmS4-h1fFxkkN9Rnl9kc56Bn3QL0Ow9uG9UsEFLk4nulw_zQ77S26r84aPrZytyG-L9Ic_K7BgvhfXUva0poCBO6Y4D6bGDOR-l61Gpa4UOooOFnupxVCk8RxucHmk6tS_UaiOuQY6UFyUvyOnzWuaBmzKqXwjJjl4WOeIvlAV0KjHB8KVCzb04H0y8VIUKKFaMUVYrp3d03LlWzmx-jqPqMzoWnMrZ7HwGqBfIlFEmxlw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming cobblestone streets, the scent of fresh waffles, and vibrant squares create an inviting atmosphere perfect for leisurely exploration."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,1,"06, 07, 08","Ottawa, Canada",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrloJuNmnbsiYHvacGI8QHYST-Xa8AxndVvatAph8cDL2_NO1x-cxpLJK1fbyI1wmOcixvJvQKAz1JpaPYXQgdp6fjG3kAFxcQDhqXoVExzU7VEe5zs8MUQZcjAGZy24MdOjaW-2Ar9W_DsLT5a0M_VEQWw2bJERpQb5LMOWbgO4rldu1bsOUbamFPMkj1jQynf9uYfm86tPKgJrXyf8eHHfzn5EKNb1FsmK472UWZs3DDuOAohVyyNmGS5ePg8pCmtb1DyRqZUG-PFYO445Sv6VLyiDEwDz64dl6lQF2Qw5NgnUwKHBpvRMCEAbrQJ7KXe9knxO7TX_dzvH-0DIrzLXAWrzs-6b9eQvQ7svaGMxDFAG2RoZUknowb4lgFUz8wIblzEf4Pd0Ro1V3gybi92DWayLwIvBmqFZJ904Hj0IyweDHQkK9nEDleLcdz4YlhHom64r_iGke4JkPEP7K8le8i1XF9JiyC0eWxMf7tqjRUYwei35DqYHLNSubop_CyWbdMu8Ov8zQtzF3ospOgAxiYsigp6m03rxCaEY2e7VYqx6JltCvAv9v14rC-IHxJ2pg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming streets lined with historic architecture meet lush green parks, offering a peaceful yet vibrant atmosphere perfect for leisurely exploration."
